cohort,skill_id,skill_name,skill_md_path,trigger_hits,constraint_hits,error_hits,io_hits,sequence_hits,example_hits,heading_count,ordered_list_count,bullet_list_count,code_fence_count,placeholder_count,spec_form_auto,trigger_score,constraint_score,step_score,error_score,io_score,example_score,structuredness_score
random,sundial-org-awesome-openclaw-skills-skills-searxng-3-skill-md,searxng-3,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sundial-org-awesome-openclaw-skills-skills-searxng-3-skill-md/content/SKILL.md,1,2,1,14,0,1,27,0,17,9,1,mixed,10,20,0,8,15,15,68
random,sundial-org-awesome-openclaw-skills-skills-shared-memory-skill-md,shared-memory,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sundial-org-awesome-openclaw-skills-skills-shared-memory-skill-md/content/SKILL.md,1,0,1,0,1,1,15,0,1,5,14,structured_template,10,0,8,8,15,15,56
random,sundial-org-awesome-openclaw-skills-skills-tesla-skill-md,tesla,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sundial-org-awesome-openclaw-skills-skills-tesla-skill-md/content/SKILL.md,0,0,0,0,2,1,19,4,12,3,19,structured_template,0,0,15,0,15,15,45
random,sundial-org-awesome-openclaw-skills-skills-video-frames-skill-md,video-frames,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sundial-org-awesome-openclaw-skills-skills-video-frames-skill-md/content/SKILL.md,0,0,0,0,1,0,3,0,2,2,2,natural_language,0,0,8,0,15,15,38
random,sunholo-data-ailang-claude-skills-cloud-setup-skill-md,cloud-environment-setup,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sunholo-data-ailang-claude-skills-cloud-setup-skill-md/content/SKILL.md,3,1,3,2,7,3,37,14,16,14,3,mixed,20,10,15,15,15,15,90
random,suntory-n-water-github-trending-notifier-claude-skills-managing-git-github-workflow-skill-md,managing-git-github-workflow,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/suntory-n-water-github-trending-notifier-claude-skills-managing-git-github-workflow-skill-md/content/SKILL.md,0,0,0,0,1,0,18,7,5,5,2,structured_template,0,0,15,0,15,15,45
random,supercorks-agent-skills-slack-reader-skill-md,slack-reader,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/supercorks-agent-skills-slack-reader-skill-md/content/SKILL.md,1,1,1,9,0,2,26,15,35,9,0,mixed,10,10,15,8,15,15,73
random,superlend-superloop-core-contracts-cursor-skills-testing-handbook-skills-skills-atheris-skill-md,atheris,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/superlend-superloop-core-contracts-cursor-skills-testing-handbook-skills-skills-atheris-skill-md/content/SKILL.md,2,3,2,11,1,6,65,0,10,25,16,mixed,20,20,8,15,15,15,93
random,sylphxai-flow-claude-skills-operability-skill-md,operability,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/sylphxai-flow-claude-skills-operability-skill-md/content/SKILL.md,0,1,3,0,0,0,5,0,12,0,0,structured_template,0,10,0,15,0,0,25
random,szeyu-vibe-study-skills-skills-problem-solver-skill-md,problem-solver,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/szeyu-vibe-study-skills-skills-problem-solver-skill-md/content/SKILL.md,1,0,0,0,22,0,31,22,15,5,0,structured_template,10,0,15,0,0,15,40
random,szeyu-vibe-study-skills-skills-study-notes-creator-skill-md,study-notes-creator,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/szeyu-vibe-study-skills-skills-study-notes-creator-skill-md/content/SKILL.md,1,0,1,0,12,22,36,5,13,16,1,mixed,10,0,15,8,8,15,56
random,take566-kubernetes-claude-skills-document-processing-skill-md,document-processing,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/take566-kubernetes-claude-skills-document-processing-skill-md/content/SKILL.md,0,0,0,4,0,0,12,0,9,5,0,structured_template,0,0,0,0,15,15,30
random,takumiokayasu-dotfile-work-claude-skills-1-core-forbidden-actions-skill-md,forbidden-actions,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/takumiokayasu-dotfile-work-claude-skills-1-core-forbidden-actions-skill-md/content/SKILL.md,0,0,0,0,4,0,53,35,37,33,4,mixed,0,0,15,0,15,15,45
random,tamtom-gplay-cli-skills-skills-gplay-release-flow-skill-md,gplay-release-flow,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/tamtom-gplay-cli-skills-skills-gplay-release-flow-skill-md/content/SKILL.md,3,0,0,8,0,33,28,5,16,24,4,mixed,20,0,15,0,15,15,65
random,tatsuki-washimi-gwexpy-agent-skills-manage-gui-skill-md,manage-gui,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/tatsuki-washimi-gwexpy-agent-skills-manage-gui-skill-md/content/SKILL.md,0,0,0,0,1,1,6,4,13,1,0,structured_template,0,0,15,0,0,8,23
random,taylorhuston-local-life-manager-claude-skills-projects-quick-skill-md,projects-quick,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/taylorhuston-local-life-manager-claude-skills-projects-quick-skill-md/content/SKILL.md,0,0,0,2,3,0,6,6,3,0,0,structured_template,0,0,15,0,15,0,30
random,team-telnyx-telnyx-ext-agent-skills-telnyx-java-skills-telnyx-verify-java-skill-md,telnyx-verify-java,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/team-telnyx-telnyx-ext-agent-skills-telnyx-java-skills-telnyx-verify-java-skill-md/content/SKILL.md,0,1,0,1,0,2,19,0,0,18,13,mixed,0,10,0,0,15,15,40
random,tech-leads-club-agent-skills-packages-skills-catalog-skills-architecture-component-identification-sizing-skill-md,component-identification-sizing,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/tech-leads-club-agent-skills-packages-skills-catalog-skills-architecture-component-identification-sizing-skill-md/content/SKILL.md,2,6,0,7,3,8,38,33,115,12,0,mixed,20,20,15,0,15,15,85
random,teddyjubu-molu-trae-skills-release-ops-skill-md,release-ops,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/teddyjubu-molu-trae-skills-release-ops-skill-md/content/SKILL.md,0,0,4,0,0,0,5,0,14,0,0,structured_template,0,0,0,15,0,0,15
random,tencentblueking-bk-bcs-bcs-services-bcs-project-manager-cursor-skills-js-security-check-skill-md,javascript,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/tencentblueking-bk-bcs-bcs-services-bcs-project-manager-cursor-skills-js-security-check-skill-md/content/SKILL.md,0,0,0,1,1,2,7,3,5,1,0,structured_template,0,0,15,0,8,15,38
random,tengssh-cms-collection-skills-skill-md,computational-materials-science-guidelines,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/tengssh-cms-collection-skills-skill-md/content/SKILL.md,0,0,0,17,1,1,13,9,17,0,0,structured_template,0,0,15,0,15,8,38
random,teodevlor-agent-kit-skill-agent-skills-role-implementer-skill-md,role-implementer,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/teodevlor-agent-kit-skill-agent-skills-role-implementer-skill-md/content/SKILL.md,3,14,0,8,1,1,14,12,31,6,0,mixed,20,20,15,0,15,15,85
random,terraphim-terraphim-skills-skills-disciplined-verification-skill-md,disciplined-verification,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/terraphim-terraphim-skills-skills-disciplined-verification-skill-md/content/SKILL.md,2,3,0,7,4,0,45,34,109,7,0,mixed,20,20,15,0,15,15,85
random,testdriverai-testdriverai-ai-skills-testdriver-making-assertions-skill-md,testdrivermaking-assertions,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/testdriverai-testdriverai-ai-skills-testdriver-making-assertions-skill-md/content/SKILL.md,0,1,0,0,0,0,1,0,0,1,0,natural_language,0,10,0,0,0,8,18
random,the-skyy-rose-collection-llc-devskyy-claude-skills-eval-harness-skill-md,eval-harness,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/the-skyy-rose-collection-llc-devskyy-claude-skills-eval-harness-skill-md/content/SKILL.md,0,0,0,0,2,0,11,0,12,2,0,structured_template,0,0,8,0,0,15,23
random,thebushidocollective-han-plugins-frameworks-django-skills-django-orm-patterns-skill-md,django-orm-patterns,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/thebushidocollective-han-plugins-frameworks-django-skills-django-orm-patterns-skill-md/content/SKILL.md,4,6,0,41,10,5,171,30,7,21,6,mixed,20,20,15,0,15,15,85
random,thebushidocollective-han-plugins-frameworks-nextjs-skills-nextjs-app-router-skill-md,nextjs-app-router,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/thebushidocollective-han-plugins-frameworks-nextjs-skills-nextjs-app-router-skill-md/content/SKILL.md,4,2,2,40,23,2,16,20,20,11,24,mixed,20,20,15,15,15,15,100
random,thebushidocollective-han-plugins-frameworks-react-native-skills-react-native-navigation-skill-md,jutsu-react-nativereact-native-navigation,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/thebushidocollective-han-plugins-frameworks-react-native-skills-react-native-navigation-skill-md/content/SKILL.md,2,4,0,19,0,0,26,0,9,17,33,mixed,20,20,0,0,15,15,70
random,thebushidocollective-han-plugins-frameworks-zustand-skills-zustand-store-patterns-skill-md,zustand-store-patterns,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/thebushidocollective-han-plugins-frameworks-zustand-skills-zustand-store-patterns-skill-md/content/SKILL.md,1,5,0,13,0,1,25,0,9,18,12,mixed,10,20,0,0,15,15,60
random,thebushidocollective-han-plugins-tools-mise-skills-tool-management-skill-md,mise-tool-management,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/thebushidocollective-han-plugins-tools-mise-skills-tool-management-skill-md/content/SKILL.md,1,4,0,2,1,0,113,0,8,35,0,mixed,10,20,8,0,15,15,68
random,thebushidocollective-han-plugins-validation-rubocop-skills-rubocop-cops-skill-md,rubocop-cops,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/thebushidocollective-han-plugins-validation-rubocop-skills-rubocop-cops-skill-md/content/SKILL.md,2,0,11,4,3,15,64,40,91,12,0,mixed,20,0,15,15,15,15,80
random,thekingjeze-mi-platform-v2-claude-skills-uk-police-design-system-skill-md,uk-police-design-system,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/thekingjeze-mi-platform-v2-claude-skills-uk-police-design-system-skill-md/content/SKILL.md,0,2,1,2,4,0,34,20,46,2,0,structured_template,0,20,15,8,15,15,73
random,thesethrose-peptidecalc-github-skills-marketing-content-strategy-skill-md,content-strategy,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/thesethrose-peptidecalc-github-skills-marketing-content-strategy-skill-md/content/SKILL.md,1,2,0,7,7,7,40,9,115,2,0,structured_template,10,20,15,0,15,15,75
random,thewoolleyman-tab-groups-windows-list-codex-skills-bmad-agent-cis-creative-problem-solver-skill-md,creative-problem-solver,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/thewoolleyman-tab-groups-windows-list-codex-skills-bmad-agent-cis-creative-problem-solver-skill-md/content/SKILL.md,0,1,0,1,1,0,0,6,0,0,1,structured_template,0,10,15,0,8,0,33
random,thieenjdev03-pos-mvp-claude-skills-shadcn-ui-designing-skill-md,shadcn-ui-designer,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/thieenjdev03-pos-mvp-claude-skills-shadcn-ui-designing-skill-md/content/SKILL.md,1,3,0,5,4,1,21,6,48,10,7,mixed,10,20,15,0,15,15,75
random,thinhtt264-snaplet-app-cursor-skills-repository-remote-skill-md,repository-remote,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/thinhtt264-snaplet-app-cursor-skills-repository-remote-skill-md/content/SKILL.md,3,5,0,19,1,5,16,0,31,10,0,mixed,20,20,8,0,15,15,78
random,thomasholknielsen-claude-code-config-skills-websearch-quick-skill-md,websearch-quick,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/thomasholknielsen-claude-code-config-skills-websearch-quick-skill-md/content/SKILL.md,2,5,1,8,17,8,28,4,86,13,23,mixed,20,20,15,8,15,15,93
random,tiandiyiqi-ai-skills-效率工具-发票整理器-skill-md,invoice-organizer,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/tiandiyiqi-ai-skills-_-_-skill-md/content/SKILL.md,0,0,0,0,0,0,19,20,67,11,0,mixed,0,0,15,0,0,15,30
random,timescale-0pflow-skills-compile-workflow-skill-md,compile-workflow,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/timescale-0pflow-skills-compile-workflow-skill-md/content/SKILL.md,0,2,0,39,24,1,27,18,33,7,0,mixed,0,20,15,0,15,15,65
random,timothyfroehlich-pinpoint-agent-skills-pinpoint-security-skill-md,pinpoint-security,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/timothyfroehlich-pinpoint-agent-skills-pinpoint-security-skill-md/content/SKILL.md,3,9,0,18,5,1,19,13,46,7,1,mixed,20,20,15,0,15,15,85
random,tippyentertainment-skills-skills-unity-3d-game-developer-skill-md,unity-3d-game-developer,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/tippyentertainment-skills-skills-unity-3d-game-developer-skill-md/content/SKILL.md,0,0,0,3,0,1,7,7,39,0,0,structured_template,0,0,15,0,15,8,38
random,tjboudreaux-cc-plugin-unity-gamedev-skills-tools-unity-behavior-designer-skill-md,tools-unity-behavior-designer,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/tjboudreaux-cc-plugin-unity-gamedev-skills-tools-unity-behavior-designer-skill-md/content/SKILL.md,1,1,3,39,2,0,28,10,5,16,3,mixed,10,10,15,15,15,15,80
random,tjboudreaux-cc-thinking-skills-skills-thinking-first-principles-skill-md,thinking-first-principles,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/tjboudreaux-cc-thinking-skills-skills-thinking-first-principles-skill-md/content/SKILL.md,1,4,0,1,16,4,17,0,50,8,0,mixed,10,20,15,0,8,15,68
random,tjdwls101010-seongjin-extension-youtube-summarize-claude-skills-moai-worktree-skill-md,moai-worktree,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/tjdwls101010-seongjin-extension-youtube-summarize-claude-skills-moai-worktree-skill-md/content/SKILL.md,0,0,5,3,14,5,56,22,41,14,6,mixed,0,0,15,15,15,15,60
random,tkersey-dotfiles-codex-skills-logophile-skill-md,logophile,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/tkersey-dotfiles-codex-skills-logophile-skill-md/content/SKILL.md,1,14,2,14,6,1,17,0,35,8,0,mixed,10,20,15,15,15,15,90
random,tkgally-je-dict-1-claude-skills-polish-entries-skill-md,polish-entries,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/tkgally-je-dict-1-claude-skills-polish-entries-skill-md/content/SKILL.md,2,5,0,4,3,24,36,26,43,7,0,mixed,20,20,15,0,15,15,85
random,tmchow-tmc-marketplace-plugins-iterative-engineering-skills-research-skill-md,iterativeresearch,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/tmchow-tmc-marketplace-plugins-iterative-engineering-skills-research-skill-md/content/SKILL.md,1,3,0,5,4,1,12,18,21,0,0,structured_template,10,20,15,0,15,8,68
random,tonycasey-lisa-src-project-lisa-skills-pr-skill-md,pr,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/tonycasey-lisa-src-project-lisa-skills-pr-skill-md/content/SKILL.md,1,3,0,20,5,2,74,0,38,33,0,mixed,10,20,15,0,15,15,75
random,toplyr-narfur-urbit-skills-skills-optimize-performance-workflow-skill-md,optimize-performance-workflow,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/toplyr-narfur-urbit-skills-skills-optimize-performance-workflow-skill-md/content/SKILL.md,0,4,2,2,17,0,48,8,24,9,13,mixed,0,20,15,15,15,15,80
random,toplyr-narfur-urbit-skills-skills-orchestrate-interpreter-workflow-skill-md,orchestrate-interpreter-workflow,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/toplyr-narfur-urbit-skills-skills-orchestrate-interpreter-workflow-skill-md/content/SKILL.md,1,1,0,1,9,2,17,9,115,9,0,mixed,10,10,15,0,8,15,58
random,transilienceai-communitytools-projects-techstack-identification-claude-skills-security-posture-analyzer-skill-md,security-posture-analyzer,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/transilienceai-communitytools-projects-techstack-identification-claude-skills-security-posture-analyzer-skill-md/content/SKILL.md,0,1,0,4,0,7,23,0,9,3,0,structured_template,0,10,0,0,15,15,40
random,travisjneuman-claude-skills-generic-fullstack-code-reviewer-skill-md,generic-fullstack-code-reviewer,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/travisjneuman-claude-skills-generic-fullstack-code-reviewer-skill-md/content/SKILL.md,1,2,0,11,3,1,17,0,20,9,2,mixed,10,20,15,0,15,15,75
random,travisjneuman-claude-skills-vue-development-skill-md,vue-development,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/travisjneuman-claude-skills-vue-development-skill-md/content/SKILL.md,2,1,0,12,2,2,27,0,11,17,7,mixed,20,10,8,0,15,15,68
random,trevor-scheer-graphql-analyzer-claude-skills-create-pr-skill-md,create-pr,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/trevor-scheer-graphql-analyzer-claude-skills-create-pr-skill-md/content/SKILL.md,1,2,0,3,1,0,13,7,24,5,0,structured_template,10,20,15,0,15,15,75
random,treylom-knowledge-manager-agent-skills-km-social-media-skill-md,social-media-content-extraction,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/treylom-knowledge-manager-agent-skills-km-social-media-skill-md/content/SKILL.md,0,0,0,1,2,0,16,0,3,7,1,mixed,0,0,8,0,8,15,31
random,trpc-group-trpc-agent-go-examples-skillrun-skills-file-tools-skill-md,file-tools,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/trpc-group-trpc-agent-go-examples-skillrun-skills-file-tools-skill-md/content/SKILL.md,0,0,0,2,0,2,0,0,2,0,0,natural_language,0,0,0,0,15,15,30
random,tuliopc23-flying-dutchman-app-claude-skills-axiom-display-performance-skill-md,axiom-display-performance,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/tuliopc23-flying-dutchman-app-claude-skills-axiom-display-performance-skill-md/content/SKILL.md,2,6,1,8,3,0,39,12,23,20,0,mixed,20,20,15,8,15,15,93
random,tyler-r-kendrick-agent-skills-skills-tools-git-skill-md,git,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/tyler-r-kendrick-agent-skills-skills-tools-git-skill-md/content/SKILL.md,2,6,4,9,13,3,80,4,15,24,0,mixed,20,20,15,15,15,15,100
random,u-keun-tickly-claude-skills-tickly-bug-triage-min-skill-md,tickly-bug-triage-min,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/u-keun-tickly-claude-skills-tickly-bug-triage-min-skill-md/content/SKILL.md,0,0,0,0,0,0,4,0,7,0,0,natural_language,0,0,0,0,0,0,0
random,uffamodey-advent-of-ai-day-14-operations-management-skills-festival-operations-skill-md,festival-operations,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/uffamodey-advent-of-ai-day-14-operations-management-skills-festival-operations-skill-md/content/SKILL.md,0,0,1,0,0,0,35,8,87,0,0,structured_template,0,0,15,8,0,0,23
random,undoio-addons-skills-debugging-with-undo-skill-md,debugging-with-undo,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/undoio-addons-skills-debugging-with-undo-skill-md/content/SKILL.md,1,3,0,0,1,0,5,5,10,0,0,structured_template,10,20,15,0,0,0,45
random,unicorn-radium-skills-examples-perf-opt-agent-skill-md,perf-opt-agent,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/unicorn-radium-skills-examples-perf-opt-agent-skill-md/content/SKILL.md,0,0,0,2,0,3,6,5,10,0,0,structured_template,0,0,15,0,15,15,45
random,unknownbreaker-tcl-lsp-nvim-claude-skills-test-lua-skill-md,test-lua,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/unknownbreaker-tcl-lsp-nvim-claude-skills-test-lua-skill-md/content/SKILL.md,0,0,0,1,0,0,2,3,0,2,1,structured_template,0,0,15,0,8,15,38
random,vanman2024-dev-lifecycle-marketplace-archive-old-numbered-plugins-04-iterate-skills-iteration-tracking-skill-md,iteration-tracking,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vanman2024-dev-lifecycle-marketplace-archive-old-numbered-plugins-04-iterate-skills-iteration-tracking-skill-md/content/SKILL.md,1,0,0,0,0,0,11,11,13,2,3,structured_template,10,0,15,0,15,15,55
random,vanman2024-dev-lifecycle-marketplace-plugins-deployment-skills-auto-rollback-triggers-skill-md,auto-rollback-triggers,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/vanman2024-dev-lifecycle-marketplace-plugins-deployment-skills-auto-rollback-triggers-skill-md/content/SKILL.md,1,6,71,1,10,13,56,48,59,13,5,mixed,10,20,15,15,15,15,90
