cohort,skill_id,skill_dirname,skill_name,author,stars,updated_at,github_url,skill_url,file_count,dir_count,max_depth,total_bytes,local_content_path,has_skill_md,skill_md_relpath,skill_md_lines,skill_md_words,heading_count,code_fence_count,ordered_list_count,bullet_list_count,step_signal_count,example_signal_count,boundary_signal_count,placeholder_count,version_mention_count,license_mention_count,has_scripts,has_templates,has_docs,has_config,has_license_file,taxonomy_labels,security_positive_score,security_risk_score,has_security_risk_signal
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-paywall-upgrade-cro-skill-md,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-paywall-upgrade-cro-skill-md,paywall-upgrade-cro,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/business-marketing/paywall-upgrade-cro,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-paywall-upgrade-cro-skill-md,1,0,1,14192,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-paywall-upgrade-cro-skill-md/content,True,SKILL.md,570,1982,66,10,9,258,11,1,17,4,0,0,False,True,False,False,False,data_ml_ai;product_design,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-pricing-strategy-skill-md,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-pricing-strategy-skill-md,pricing-strategy,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/business-marketing/pricing-strategy,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-pricing-strategy-skill-md,1,0,1,22239,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-pricing-strategy-skill-md/content,True,SKILL.md,710,2562,52,12,17,235,10,11,4,1,1,0,False,True,False,False,False,coding_dev;research_analysis,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-product-strategist-skill-md,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-product-strategist-skill-md,product-strategist,davila7,20041,1766196856,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/business-marketing/product-strategist,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-product-strategist-skill-md,2,1,2,20014,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-product-strategist-skill-md/content,True,SKILL.md,26,115,4,0,0,9,0,0,0,0,0,0,True,True,False,False,False,research_analysis,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-referral-program-skill-md,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-referral-program-skill-md,referral-program,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/business-marketing/referral-program,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-referral-program-skill-md,1,0,1,16793,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-referral-program-skill-md/content,True,SKILL.md,602,2059,54,18,14,225,9,7,1,0,3,0,False,True,False,False,False,coding_dev;workflow_automation,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-viral-generator-builder-skill-md,davila7-claude-code-templates-cli-tool-components-skills-business-marketing-viral-generator-builder-skill-md,viral-generator-builder,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/business-marketing/viral-generator-builder,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-viral-generator-builder-skill-md,1,0,1,5289,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-business-marketing-viral-generator-builder-skill-md/content,True,SKILL.md,199,683,27,14,5,30,0,2,1,0,1,0,False,True,False,False,False,coding_dev;data_ml_ai,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-claude-d3js-skill-skill-md,davila7-claude-code-templates-cli-tool-components-skills-creative-design-claude-d3js-skill-skill-md,d3-viz,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/creative-design/claude-d3js-skill,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-creative-design-claude-d3js-skill-skill-md,7,2,2,81977,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-claude-d3js-skill-skill-md/content,True,SKILL.md,820,2764,34,50,0,27,0,5,2,18,11,0,False,True,True,True,False,coding_dev;documentation_writing;workflow_automation;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-executing-marketing-campaigns-skill-md,davila7-claude-code-templates-cli-tool-components-skills-creative-design-executing-marketing-campaigns-skill-md,executing-marketing-campaigns,davila7,20041,1766259071,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/creative-design/executing-marketing-campaigns,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-creative-design-executing-marketing-campaigns-skill-md,14,3,2,136602,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-executing-marketing-campaigns-skill-md/content,True,SKILL.md,120,707,9,0,12,48,3,0,0,0,0,0,True,True,True,False,False,documentation_writing;research_analysis;workflow_automation,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-game-development-2d-games-skill-md,davila7-claude-code-templates-cli-tool-components-skills-creative-design-game-development-2d-games-skill-md,2d-games,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/creative-design/game-development/2d-games,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-creative-design-game-development-2d-games-skill-md,1,0,1,2190,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-game-development-2d-games-skill-md/content,True,SKILL.md,119,235,17,0,0,16,0,0,1,0,0,0,False,True,False,False,False,domain_specific,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-game-development-game-audio-skill-md,davila7-claude-code-templates-cli-tool-components-skills-creative-design-game-development-game-audio-skill-md,game-audio,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/creative-design/game-development/game-audio,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-creative-design-game-development-game-audio-skill-md,1,0,1,5361,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-game-development-game-audio-skill-md/content,True,SKILL.md,190,578,23,4,5,0,1,3,1,0,0,0,False,True,False,False,False,security;product_design;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-marp-slide-skill-md,davila7-claude-code-templates-cli-tool-components-skills-creative-design-marp-slide-skill-md,marp-slide,davila7,20041,1769302602,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/creative-design/marp-slide,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-creative-design-marp-slide-skill-md,23,2,2,87997,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-marp-slide-skill-md/content,True,SKILL.md,237,1136,25,2,17,95,4,1,1,0,0,0,False,True,True,False,False,coding_dev;workflow_automation;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-scroll-experience-skill-md,davila7-claude-code-templates-cli-tool-components-skills-creative-design-scroll-experience-skill-md,scroll-experience,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/creative-design/scroll-experience,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-creative-design-scroll-experience-skill-md,1,0,1,6051,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-scroll-experience-skill-md/content,True,SKILL.md,263,702,27,22,0,16,4,0,2,0,1,0,False,True,False,False,False,coding_dev;documentation_writing,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-ux-researcher-designer-skill-md,davila7-claude-code-templates-cli-tool-components-skills-creative-design-ux-researcher-designer-skill-md,ux-researcher-designer,davila7,20041,1766196856,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/creative-design/ux-researcher-designer,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-creative-design-ux-researcher-designer-skill-md,2,1,2,21799,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-ux-researcher-designer-skill-md/content,True,SKILL.md,30,110,4,0,0,11,0,0,0,0,0,0,True,True,False,False,False,research_analysis;product_design,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-creative-design-web-design-guidelines-skill-md,davila7-claude-code-templates-cli-tool-components-skills-creative-design-web-design-guidelines-skill-md,web-design-guidelines,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/creative-design/web-design-guidelines,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-creative-design-web-design-guidelines-skill-md,1,0,1,1183,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-creative-design-web-design-guidelines-skill-md/content,True,SKILL.md,36,181,4,2,8,0,0,0,0,0,0,0,False,True,False,False,False,coding_dev;product_design,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-database-using-neon-skill-md,davila7-claude-code-templates-cli-tool-components-skills-database-using-neon-skill-md,using-neon,davila7,20041,1769554120,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/database/using-neon,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-database-using-neon-skill-md,29,4,3,184336,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-database-using-neon-skill-md/content,True,SKILL.md,72,458,9,2,0,0,0,0,1,0,0,0,False,True,True,False,False,coding_dev;devops_infra;documentation_writing;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-development-architecture-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-architecture-skill-md,architecture,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/architecture,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-architecture-skill-md,6,0,1,12304,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-architecture-skill-md/content,True,SKILL.md,55,192,5,0,0,10,0,2,0,0,0,0,False,True,False,False,False,coding_dev;devops_infra;documentation_writing;research_analysis,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-development-avalonia-viewmodels-zafiro-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-avalonia-viewmodels-zafiro-skill-md,avalonia-viewmodels-zafiro,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/avalonia-viewmodels-zafiro,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-avalonia-viewmodels-zafiro-skill-md,5,0,1,8517,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-avalonia-viewmodels-zafiro-skill-md/content,True,SKILL.md,29,199,4,0,5,6,1,2,0,0,0,0,False,True,False,False,False,product_design,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-development-aws-serverless-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-aws-serverless-skill-md,aws-serverless,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/aws-serverless,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-aws-serverless-skill-md,1,0,1,7870,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-aws-serverless-skill-md/content,True,SKILL.md,323,806,20,17,0,10,0,0,1,4,1,0,False,True,False,False,False,coding_dev;devops_infra;workflow_automation;integration_tools,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-development-azure-functions-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-azure-functions-skill-md,azure-functions,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/azure-functions,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-azure-functions-skill-md,1,0,1,1386,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-azure-functions-skill-md/content,True,SKILL.md,42,161,10,0,0,0,0,0,0,0,1,0,False,True,False,False,False,coding_dev;data_ml_ai;workflow_automation,0,0,False
popular,davila7-claude-code-templates-cli-tool-components-skills-development-bash-linux-skill-md,davila7-claude-code-templates-cli-tool-components-skills-development-bash-linux-skill-md,bash-linux,davila7,20041,1769353274,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/bash-linux,https://skillsmp.com/skills/davila7-claude-code-templates-cli-tool-components-skills-development-bash-linux-skill-md,1,0,1,4156,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/popular/davila7-claude-code-templates-cli-tool-components-skills-development-bash-linux-skill-md/content,True,SKILL.md,199,549,25,14,0,0,2,4,0,7,0,0,False,True,False,False,False,coding_dev;devops_infra;workflow_automation,0,0,False
